term	category	first_tier	first_source
duodenal tumor	CONDITION	3a	3a:syn_dict
med15	DRUG	3a	3a:syn_dict
cognitive enhancers	DRUG	3a	3a:syn_dict
csf xanthochromia	LAB_RESULT	3a	3a:syn_dict
codeine intolerance	SYMPTOM	3a	3a:syn_dict
carotid revascularization	PROCEDURE	3a	3a:syn_dict
osteomyelitis of fibula	CONDITION	3a	3a:syn_dict
levonorgestrel	DRUG	3a	3a:syn_dict
history of meningioma	FINDING	3a	3a:syn_dict
automated count	PROCEDURE	3a	3a:syn_dict
mthfr gene	PROCEDURE	3a	3a:syn_dict
splenic embolism	CONDITION	3a	3a:syn_dict
recurrent sinopulmonary infections	FINDING	3a	3a:syn_dict
selective iga deficiency	CONDITION	3a	3a:syn_dict
referred to hematologist	FINDING	3a	3a:syn_dict
oxygen saturation decreased	FINDING	3a	3a:syn_dict
hepatic hypoperfusion	CONDITION	3a	3a:syn_dict
spermatic cord nodule	FINDING	3a	3a:syn_dict
fertility study	PROCEDURE	3a	3a:syn_dict
cardiac hypertrophy	CONDITION	3a	3a:syn_dict
speech difficult to understand	FINDING	3a	3a:syn_dict
feelings of weakness	SYMPTOM	3a	3a:syn_dict
somber affect	FINDING	3a	3a:syn_dict
urine porphyrin levels	PROCEDURE	3a	3a:syn_dict
nose rubbing	FINDING	3a	3a:syn_dict
oral health maintenance	PROCEDURE	3a	3a:syn_dict
bronchial wash	PROCEDURE	3a	3a:syn_dict
postprandial emesis	SYMPTOM	3a	3a:syn_dict
removal of nasal packing	PROCEDURE	3a	3a:syn_dict
chronic ankle pain	SYMPTOM	3a	3a:syn_dict
vascular access device placement	PROCEDURE	3a	3a:syn_dict
mcindoe vaginoplasty	PROCEDURE	3a	3a:syn_dict
decreased tactile sensation	FINDING	3a	3a:syn_dict
epc	DRUG	3a	3a:syn_dict
polyphasic units	FINDING	3a	3a:syn_dict
possible injury	FINDING	3a	3a:syn_dict
axonal sensorimotor peripheral neuropathy	CONDITION	3a	3a:syn_dict
bilateral pseudophakia	FINDING	3a	3a:syn_dict
alfacalcidol	DRUG	3a	3a:syn_dict
moderate pulmonary valve stenosis	CONDITION	3a	3a:syn_dict
nphs1 gene	PROCEDURE	3a	3a:syn_dict
nphs2 gene	PROCEDURE	3a	3a:syn_dict
sanctura	DRUG	3a	3a:syn_dict
curettage of sinus	PROCEDURE	3a	3a:syn_dict
cysts removal	PROCEDURE	3a	3a:syn_dict
discharge from right nostril	FINDING	3a	3a:syn_dict
has high school diploma	FINDING	3a	3a:syn_dict
facial reconstructive surgery	PROCEDURE	3a	3a:syn_dict
metastatic pain	SYMPTOM	3a	3a:syn_dict
soft tissue pain	SYMPTOM	3a	3a:syn_dict
cancer vaccine	DRUG	3a	3a:syn_dict
bullous pemphigus	CONDITION	3a	3a:syn_dict
palmoplantar erythema	FINDING	3a	3a:syn_dict
palmoplantar desquamation	FINDING	3a	3a:syn_dict
history of hypercoagulable state	FINDING	3a	3a:syn_dict
triggered by sound	FINDING	3a	3a:syn_dict
aortic isthmus	ANATOMY	3a	3a:syn_dict
persistent ductus arteriosus operation	PROCEDURE	3a	3a:syn_dict
scleral jaundice	FINDING	3a	3a:syn_dict
cpn	PROCEDURE	3a	3a:syn_dict
incomprehensible speech	FINDING	3a	3a:syn_dict
strongyloidosis	CONDITION	3a	3a:syn_dict
isolation procedures	PROCEDURE	3a	3a:syn_dict
administering medication	PROCEDURE	3a	3a:syn_dict
rectal lesion	CONDITION	3a	3a:syn_dict
recurrent pharyngitis	SYMPTOM	3a	3a:syn_dict
monitoring wound healing	PROCEDURE	3a	3a:syn_dict
ecg complex characteristics	LAB_RESULT	3a	3a:syn_dict
angioleiomyoma	CONDITION	3a	3a:syn_dict
emotionally disturbed	CONDITION	3a	3a:syn_dict
postural kyphosis	CONDITION	3a	3a:syn_dict
local anesthetic systemic toxicity	CONDITION	3a	3a:syn_dict
vasovagal reaction	CONDITION	3a	3a:syn_dict
colon procedures	PROCEDURE	3a	3a:syn_dict
mri of bilateral elbows	PROCEDURE	3a	3a:syn_dict
whole blood transfusion	PROCEDURE	3a	3a:syn_dict
papillary pattern	FINDING	3a	3a:syn_dict
sensipar	DRUG	3a	3a:syn_dict
fall assessment	PROCEDURE	3a	3a:syn_dict
shoulder impingement syndrome	CONDITION	3a	3a:syn_dict
corditis	CONDITION	3a	3a:syn_dict
cortical vein thrombosis	CONDITION	3a	3a:syn_dict
breast excisional biopsy	PROCEDURE	3a	3a:syn_dict
respiratory center dysfunction	CONDITION	3a	3a:syn_dict
ultrasound bladder	PROCEDURE	3a	3a:syn_dict
history of gestational hypertension	FINDING	3a	3a:syn_dict
antitubercular agents	DRUG	3a	3a:syn_dict
duodenal dilation	FINDING	3a	3a:syn_dict
palate ulcer	CONDITION	3a	3a:syn_dict
vitamin b12 normal	FINDING	3a	3a:syn_dict
headache nasal	SYMPTOM	3a	3a:syn_dict
vascular grafting	PROCEDURE	3a	3a:syn_dict
thyroid crisis	CONDITION	3a	3a:syn_dict
cardiac asystole	CONDITION	3a	3a:syn_dict
breaking objects	FINDING	3a	3a:syn_dict
moves extremities on command	FINDING	3a	3a:syn_dict
sudden onset fever	SYMPTOM	3a	3a:syn_dict
referral for psychotherapy	PROCEDURE	3a	3a:syn_dict
pupillary abnormalities	FINDING	3a	3a:syn_dict
anticoagulation bridge	PROCEDURE	3a	3a:syn_dict
distal muscular weakness	FINDING	3a	3a:syn_dict
peliosis hepatis	CONDITION	3a	3a:syn_dict
staphylococcus aureus abscess	CONDITION	3a	3a:syn_dict
displacement of eye	FINDING	3a	3a:syn_dict
total right parotidectomy	PROCEDURE	3a	3a:syn_dict
venous thrombosis of upper extremity	CONDITION	3a	3a:syn_dict
neck of second metacarpal	ANATOMY	3a	3a:syn_dict
amputated index finger	FINDING	3a	3a:syn_dict
second phalanx	ANATOMY	3a	3a:syn_dict
amputated above knee	FINDING	3a	3a:syn_dict
transmural myocardial infarction	CONDITION	3a	3a:syn_dict
splenic marginal zone lymphoma	CONDITION	3a	3a:syn_dict
smzl	CONDITION	3a	3a:syn_dict
echotomography	PROCEDURE	3a	3a:syn_dict
uricemia	CONDITION	3a	3a:syn_dict
gastroduodenal ulcers	CONDITION	3a	3a:syn_dict
extraocular muscle entrapment	CONDITION	3a	3a:syn_dict
parathyroid surgery	PROCEDURE	3a	3a:syn_dict
scleral depression	PROCEDURE	3a	3a:syn_dict
palpable venous cord	FINDING	3a	3a:syn_dict
lung scan	PROCEDURE	3a	3a:syn_dict
fluctuations in consciousness	FINDING	3a	3a:syn_dict
biopsy of neck	PROCEDURE	3a	3a:syn_dict
mucous membrane erythema	FINDING	3a	3a:syn_dict
akinetic rigid syndrome	CONDITION	3a	3a:syn_dict
normal saline infusion	PROCEDURE	3a	3a:syn_dict
gingival squamous cell carcinoma	CONDITION	3a	3a:syn_dict
terminal sedation	PROCEDURE	3a	3a:syn_dict
urographies	PROCEDURE	3a	3a:syn_dict
small interatrial communications	FINDING	3a	3a:syn_dict
atypical ductal hyperplasia	CONDITION	3a	3a:syn_dict
fxs	CONDITION	3a	3a:syn_dict
recurrent acute otitis media	CONDITION	3a	3a:syn_dict
entire genital region	ANATOMY	3a	3a:syn_dict
intrinsic factor antibody	PROCEDURE	3a	3a:syn_dict
cervical spinal cord atrophy	CONDITION	3a	3a:syn_dict
bite registration	LAB_RESULT	3a	3a:syn_dict
pulmonary infiltrates with eosinophilia	CONDITION	3a	3a:syn_dict
numbness of left hand	SYMPTOM	3a	3a:syn_dict
poverty of thought	CONDITION	3a	3a:syn_dict
removal of suprapubic catheter	PROCEDURE	3a	3a:syn_dict
painless testicular mass	FINDING	3a	3a:syn_dict
oral sodium	DRUG	3a	3a:syn_dict
sample analysis	PROCEDURE	3a	3a:syn_dict
pharyngeal hypertrophy	CONDITION	3a	3a:syn_dict
mallampati score 3	FINDING	3a	3a:syn_dict
extrahepatic biliary tract	ANATOMY	3a	3a:syn_dict
advanced hepatocellular carcinoma	CONDITION	3a	3a:syn_dict
follicular lymphomas	CONDITION	3a	3a:syn_dict
sinusoidal fibrosis	FINDING	3a	3a:syn_dict
mallory bodies	FINDING	3a	3a:syn_dict
colitides	CONDITION	3a	3a:syn_dict
acrochordons	CONDITION	3a	3a:syn_dict
gastrosplenic fistula	CONDITION	3a	3a:syn_dict
lacrimal sac mucocele	CONDITION	3a	3a:syn_dict
dacryolith	CONDITION	3a	3a:syn_dict
distal vessel patency	FINDING	3a	3a:syn_dict
other anaerobes	CONDITION	3a	3a:syn_dict
potassium citrate 10 meq	DRUG	3a	3a:syn_dict
stomach duodenum	ANATOMY	3a	3a:syn_dict
history of herpes zoster	FINDING	3a	3a:syn_dict
neuromuscular blocking agents	DRUG	3a	3a:syn_dict
muscle abscess	CONDITION	3a	3a:syn_dict
antibiotic prophylaxis not indicated	FINDING	3a	3a:syn_dict
osmotic laxative	DRUG	3a	3a:syn_dict
global longitudinal strain	FINDING	3a	3a:syn_dict
abdomen ultrasound	PROCEDURE	3a	3a:syn_dict
parental overprotection	FINDING	3a	3a:syn_dict
femur repair	PROCEDURE	3a	3a:syn_dict
datscan	DRUG	3a	3a:syn_dict
behavioral contingency	PROCEDURE	3a	3a:syn_dict
weight gain excessive	FINDING	3a	3a:syn_dict
eye ache	SYMPTOM	3a	3a:syn_dict
ovary enlarged	FINDING	3a	3a:syn_dict
mineral oils	DRUG	3a	3a:syn_dict
digitalis effect	FINDING	3a	3a:syn_dict
normal female secondary sexual characteristics	FINDING	3a	3a:syn_dict
abdominal myomectomy	PROCEDURE	3a	3a:syn_dict
knee cellulitis	CONDITION	3a	3a:syn_dict
deformity of right elbow	FINDING	3a	3a:syn_dict
posterior dislocation	FINDING	3a	3a:syn_dict
hormone studies	PROCEDURE	3a	3a:syn_dict
ileal tumor	CONDITION	3a	3a:syn_dict
right carotid bifurcation	ANATOMY	3a	3a:syn_dict
left carotid bifurcation	ANATOMY	3a	3a:syn_dict
identifies as male	FINDING	3a	3a:syn_dict
phrenic nerves	ANATOMY	3a	3a:syn_dict
amyotrophic neuralgia	CONDITION	3a	3a:syn_dict
phrenic neuropathy	CONDITION	3a	3a:syn_dict
restrictive ventilatory defect	FINDING	3a	3a:syn_dict
compliance with medical regimen	PROCEDURE	3a	3a:syn_dict
protein contact dermatitis	CONDITION	3a	3a:syn_dict
photoallergens	DRUG	3a	3a:syn_dict
decreased academic performance	FINDING	3a	3a:syn_dict
absent dorsalis pedis pulse	FINDING	3a	3a:syn_dict
multidisciplinary care team	PROCEDURE	3a	3a:syn_dict
brain tumor surgery	PROCEDURE	3a	3a:syn_dict
eyelid swollen	SYMPTOM	3a	3a:syn_dict
nasal airway patent	FINDING	3a	3a:syn_dict
laryngeal exam	PROCEDURE	3a	3a:syn_dict
intradermal test	PROCEDURE	3a	3a:syn_dict
ingestants	DRUG	3a	3a:syn_dict
lta	DRUG	3a	3a:syn_dict
requires crutches	FINDING	3a	3a:syn_dict
herpetic stomatitis	CONDITION	3a	3a:syn_dict
caudad	ANATOMY	3a	3a:syn_dict
pigment dispersion syndrome	CONDITION	3a	3a:syn_dict
vesical calculus	CONDITION	3a	3a:syn_dict
metastatic carcinoma to skin	CONDITION	3a	3a:syn_dict
appearance of forearm	FINDING	3a	3a:syn_dict
factitious disorder by proxy	CONDITION	3a	3a:syn_dict
recurrent cholesteatoma	CONDITION	3a	3a:syn_dict
heparin allergy	CONDITION	3a	3a:syn_dict
stony dullness	FINDING	3a	3a:syn_dict
supraventricular tachycardias	CONDITION	3a	3a:syn_dict
dwarf tapeworm	CONDITION	3a	3a:syn_dict
hyperechoic focus	FINDING	3a	3a:syn_dict
right v3	ANATOMY	3a	3a:syn_dict
gallbladder rupture	CONDITION	3a	3a:syn_dict
tension pneumocephalus	CONDITION	3a	3a:syn_dict
light exertion	FINDING	3a	3a:syn_dict
teleconsultation	PROCEDURE	3a	3a:syn_dict
pain on eye movement	SYMPTOM	3a	3a:syn_dict
atrial remodeling	CONDITION	3a	3a:syn_dict
capillary refill toes	FINDING	3a	3a:syn_dict
ameloblastic fibroma	CONDITION	3a	3a:syn_dict
scrotal hemorrhage	CONDITION	3a	3a:syn_dict
anal herpes	CONDITION	3a	3a:syn_dict
microsurgical repair	PROCEDURE	3a	3a:syn_dict
dialysis disequilibrium	CONDITION	3a	3a:syn_dict
osteonecrosis of mandible	CONDITION	3a	3a:syn_dict
participates in rehabilitation	FINDING	3a	3a:syn_dict
pediatric brain tumor	CONDITION	3a	3a:syn_dict
balance tests	PROCEDURE	3a	3a:syn_dict
growth acceleration	CONDITION	3a	3a:syn_dict
increased motor activity	FINDING	3a	3a:syn_dict
splenic tenderness	SYMPTOM	3a	3a:syn_dict
snoring loudly	SYMPTOM	3a	3a:syn_dict
eox	PROCEDURE	3a	3a:syn_dict
stage iv gastric cancer	CONDITION	3a	3a:syn_dict
altered coagulation	FINDING	3a	3a:syn_dict
coronary artery dilatation	CONDITION	3a	3a:syn_dict
isolated central nervous system vasculitis	FINDING	3a	3a:syn_dict
interventricular septal hypertrophy	FINDING	3a	3a:syn_dict
dextrose 50	DRUG	3a	3a:syn_dict
hpv testing	PROCEDURE	3a	3a:syn_dict
skin snip biopsy	PROCEDURE	3a	3a:syn_dict
liver vascular malformations	FINDING	3a	3a:syn_dict
abdominal wall incision	PROCEDURE	3a	3a:syn_dict
subacute inflammation	CONDITION	3a	3a:syn_dict
grade ii chondrosarcoma	CONDITION	3a	3a:syn_dict
dilatation of aorta	CONDITION	3a	3a:syn_dict
impacted stool	FINDING	3a	3a:syn_dict
proctoclysis	PROCEDURE	3a	3a:syn_dict
oral surgery procedure	PROCEDURE	3a	3a:syn_dict
biopsy of temporal artery	PROCEDURE	3a	3a:syn_dict
inappropriately low urine osmolality	FINDING	3a	3a:syn_dict
chronic reinnervation	FINDING	3a	3a:syn_dict
hyposensitivity	FINDING	3a	3a:syn_dict
sacral segments	ANATOMY	3a	3a:syn_dict
pyramidal tract involvement	FINDING	3a	3a:syn_dict
management of dyspnea	PROCEDURE	3a	3a:syn_dict
incisura angularis	ANATOMY	3a	3a:syn_dict
bursitis of right knee	CONDITION	3a	3a:syn_dict
normal eyelid	FINDING	3a	3a:syn_dict
chronic steatorrhea	FINDING	3a	3a:syn_dict
progressive mobility	PROCEDURE	3a	3a:syn_dict
upper gastrointestinal symptoms	CONDITION	3a	3a:syn_dict
papillotomy	PROCEDURE	3a	3a:syn_dict
virilizing adrenal tumor	CONDITION	3a	3a:syn_dict
alphagan p	DRUG	3a	3a:syn_dict
recurrent endometrial carcinoma	CONDITION	3a	3a:syn_dict
trauma counseling	PROCEDURE	3a	3a:syn_dict
unwanted child	FINDING	3a	3a:syn_dict
airway intubation	PROCEDURE	3a	3a:syn_dict
cutaneous mycobacteria	CONDITION	3a	3a:syn_dict
aortic valve surgery	PROCEDURE	3a	3a:syn_dict
cutaneous nevus	CONDITION	3a	3a:syn_dict
infiltrate and fibrosis	FINDING	3a	3a:syn_dict
erythroplakia	CONDITION	3a	3a:syn_dict
significant activity	FINDING	3a	3a:syn_dict
poor fluid intake	FINDING	3a	3a:syn_dict
harsh murmur	FINDING	3a	3a:syn_dict
methyl dopa	DRUG	3a	3a:syn_dict
skin neoplasms	CONDITION	3a	3a:syn_dict
periorbital hyperpigmentation	FINDING	3a	3a:syn_dict
hypoplastic nasal bridge	FINDING	3a	3a:syn_dict
ability to maintain conversation	FINDING	3a	3a:syn_dict
mitral annular calcification	CONDITION	3a	3a:syn_dict
consultation with patient	PROCEDURE	3a	3a:syn_dict
midline episiotomy	PROCEDURE	3a	3a:syn_dict
spinal fusion surgery	PROCEDURE	3a	3a:syn_dict
current occupational status	FINDING	3a	3a:syn_dict
tortuous vein	CONDITION	3a	3a:syn_dict
ingestion of silver	FINDING	3a	3a:syn_dict
topical preparation	DRUG	3a	3a:syn_dict
ec regimen	PROCEDURE	3a	3a:syn_dict
ulnar deviation of fingers	FINDING	3a	3a:syn_dict
color vision abnormalities	FINDING	3a	3a:syn_dict
cns demyelination	CONDITION	3a	3a:syn_dict
left carotid siphon	ANATOMY	3a	3a:syn_dict
inversion of tunica vaginalis	PROCEDURE	3a	3a:syn_dict
aggressive angiomyxoma	CONDITION	3a	3a:syn_dict
genitourinary symptom	SYMPTOM	3a	3a:syn_dict
skin swelling	FINDING	3a	3a:syn_dict
unilateral glaucoma	CONDITION	3a	3a:syn_dict
intralesional inject	PROCEDURE	3a	3a:syn_dict
lymphedema of left lower extremity	CONDITION	3a	3a:syn_dict
restoril	DRUG	3a	3a:syn_dict
fatty neoplasm	CONDITION	3a	3a:syn_dict
history of cannabis abuse	FINDING	3a	3a:syn_dict
complete splenectomy	PROCEDURE	3a	3a:syn_dict
placement of catheter	PROCEDURE	3a	3a:syn_dict
postural low back pain	SYMPTOM	3a	3a:syn_dict
bleeding laceration	FINDING	3a	3a:syn_dict
removal of bladder catheter	PROCEDURE	3a	3a:syn_dict
oxalate nephrolithiasis	CONDITION	3a	3a:syn_dict
bladder neoplasms	CONDITION	3a	3a:syn_dict
left neostriatum	ANATOMY	3a	3a:syn_dict
ioflupane	DRUG	3a	3a:syn_dict
rinne testing	PROCEDURE	3a	3a:syn_dict
right tmj pain	SYMPTOM	3a	3a:syn_dict
tmj arthrocentesis	PROCEDURE	3a	3a:syn_dict
variceal banding	PROCEDURE	3a	3a:syn_dict
severe limb shortening	FINDING	3a	3a:syn_dict
tretinoin gel	DRUG	3a	3a:syn_dict
abdominal back pain	SYMPTOM	3a	3a:syn_dict
high amylase	FINDING	3a	3a:syn_dict
hyperparathyroidism secondary	CONDITION	3a	3a:syn_dict
cranial sinus	ANATOMY	3a	3a:syn_dict
hip effusions	CONDITION	3a	3a:syn_dict
bloody bowel movement	CONDITION	3a	3a:syn_dict
retroperitoneal discomfort	SYMPTOM	3a	3a:syn_dict
subcutaneous lipomas	CONDITION	3a	3a:syn_dict
rib margin	ANATOMY	3a	3a:syn_dict
metastatic epithelioma	CONDITION	3a	3a:syn_dict
romberg sign positive	FINDING	3a	3a:syn_dict
vitreoretinal dystrophy	CONDITION	3a	3a:syn_dict
difficulty closing mouth	FINDING	3a	3a:syn_dict
mycetomas	CONDITION	3a	3a:syn_dict
cauterizations	PROCEDURE	3a	3a:syn_dict
myositis of extraocular muscle	CONDITION	3a	3a:syn_dict
professional status	FINDING	3a	3a:syn_dict
other cardiomyopathies	CONDITION	3a	3a:syn_dict
timi 2	FINDING	3a	3a:syn_dict
bladder gas	ANATOMY	3a	3a:syn_dict
periodic fevers	CONDITION	3a	3a:syn_dict
abasia	FINDING	3a	3a:syn_dict
astasian	DRUG	3a	3a:syn_dict
elevated mean corpuscular volume	FINDING	3a	3a:syn_dict
metastases to brain	CONDITION	3a	3a:syn_dict
tenesmus of bladder	FINDING	3a	3a:syn_dict
oral diclofenac	DRUG	3a	3a:syn_dict
pelvic bleeding	CONDITION	3a	3a:syn_dict
lithium therapy	PROCEDURE	3a	3a:syn_dict
meigs' syndrome	CONDITION	3a	3a:syn_dict
therapeutic diet	FINDING	3a	3a:syn_dict
hemoglobin a1c level	PROCEDURE	3a	3a:syn_dict
advanced esophageal carcinoma	CONDITION	3a	3a:syn_dict
moderate cerebral atrophy	FINDING	3a	3a:syn_dict
surface emg	PROCEDURE	3a	3a:syn_dict
extranodal extension	CONDITION	3a	3a:syn_dict
p53 positive	LAB_RESULT	3a	3a:syn_dict
paraneoplastic fever	CONDITION	3a	3a:syn_dict
retinal thinning	FINDING	3a	3a:syn_dict
sacral promontory	ANATOMY	3a	3a:syn_dict
palatal palsy	CONDITION	3a	3a:syn_dict
esophageal strictures	CONDITION	3a	3a:syn_dict
sialoliths	CONDITION	3a	3a:syn_dict
advanced hypopharyngeal squamous cell carcinoma	CONDITION	3a	3a:syn_dict
depression screening positive	FINDING	3a	3a:syn_dict
chemotherapy management	PROCEDURE	3a	3a:syn_dict
separation of nail plate	CONDITION	3a	3a:syn_dict
symptomatic deterioration	FINDING	3a	3a:syn_dict
chitotriosidase	PROCEDURE	3a	3a:syn_dict
transgender male	FINDING	3a	3a:syn_dict
aerophobia	CONDITION	3a	3a:syn_dict
cholecystectomy planned	FINDING	3a	3a:syn_dict
feeling of suffocation	SYMPTOM	3a	3a:syn_dict
morphine ir	DRUG	3a	3a:syn_dict
asenapine	DRUG	3a	3a:syn_dict
allergic condition	CONDITION	3a	3a:syn_dict
macular erythema	FINDING	3a	3a:syn_dict
metastatic uveal melanoma	CONDITION	3a	3a:syn_dict
fotemustine	DRUG	3a	3a:syn_dict
finger symptoms	SYMPTOM	3a	3a:syn_dict
mechanical lithotripsy	PROCEDURE	3a	3a:syn_dict
impacted 3	ANATOMY	3a	3a:syn_dict
lumbar hernia	CONDITION	3a	3a:syn_dict
vermian atrophy	CONDITION	3a	3a:syn_dict
lipid disorder	CONDITION	3a	3a:syn_dict
exam cardiovascular structure	PROCEDURE	3a	3a:syn_dict
perforated colon	CONDITION	3a	3a:syn_dict
removal of prostate	PROCEDURE	3a	3a:syn_dict
lingual surface	ANATOMY	3a	3a:syn_dict
history of ureteral reimplantation	FINDING	3a	3a:syn_dict
dilated calyces	FINDING	3a	3a:syn_dict
numbness in hand	SYMPTOM	3a	3a:syn_dict
peripheral retinal edema	SYMPTOM	3a	3a:syn_dict
layer of retina	ANATOMY	3a	3a:syn_dict
starry sky pattern	FINDING	3a	3a:syn_dict
enlarged fourth ventricle	FINDING	3a	3a:syn_dict
gray matter heterotopias	CONDITION	3a	3a:syn_dict
vermian hypoplasia	FINDING	3a	3a:syn_dict
prolonged distal latencies	FINDING	3a	3a:syn_dict
hypalgesia	SYMPTOM	3a	3a:syn_dict
jackhammer esophagus	CONDITION	3a	3a:syn_dict
right inferior rectus	ANATOMY	3a	3a:syn_dict
hospitalization prolonged	FINDING	3a	3a:syn_dict
serum bicarbonate	LAB_RESULT	3a	3a:syn_dict
triamcinolone injection	DRUG	3a	3a:syn_dict
change in medication	PROCEDURE	3a	3a:syn_dict
spine procedure	PROCEDURE	3a	3a:syn_dict
early treatment phase	PROCEDURE	3a	3a:syn_dict
corectopia	CONDITION	3a	3a:syn_dict
floaters in eye	FINDING	3a	3a:syn_dict
diminished visual acuity	FINDING	3a	3a:syn_dict
disequilibrium syndrome	CONDITION	3a	3a:syn_dict
lumbar epidural abscess	CONDITION	3a	3a:syn_dict
propranolol treatment	PROCEDURE	3a	3a:syn_dict
atypical mycobacterial disease	CONDITION	3a	3a:syn_dict
scrotal edema bilaterally	FINDING	3a	3a:syn_dict
idiopathic trigeminal neuralgia	CONDITION	3a	3a:syn_dict
secreting pituitary adenoma	CONDITION	3a	3a:syn_dict
chvostek sign negative	FINDING	3a	3a:syn_dict
born in peru	FINDING	3a	3a:syn_dict
c1 esterase inhibitor deficiency	CONDITION	3a	3a:syn_dict
pediatric death	FINDING	3a	3a:syn_dict
right olecranon	ANATOMY	3a	3a:syn_dict
anterior lens	ANATOMY	3a	3a:syn_dict
amputation of lower limb	FINDING	3a	3a:syn_dict
diagnostic arteriogram	PROCEDURE	3a	3a:syn_dict
crepitant rales	FINDING	3a	3a:syn_dict
primary pulmonary lymphoma	CONDITION	3a	3a:syn_dict
reduced creatinine clearance	FINDING	3a	3a:syn_dict
periarticular soft tissue swelling	FINDING	3a	3a:syn_dict
lymphoid follicle	ANATOMY	3a	3a:syn_dict
imaging of spine	PROCEDURE	3a	3a:syn_dict
basal nuclei	ANATOMY	3a	3a:syn_dict
hearing loss chronic	CONDITION	3a	3a:syn_dict
nasal potential difference	PROCEDURE	3a	3a:syn_dict
retinal exudates	FINDING	3a	3a:syn_dict
scattered fibroglandular densities	FINDING	3a	3a:syn_dict
pseudohypoparathyroidism with albright hereditary osteodystrophy	CONDITION	3a	3a:syn_dict
transient primary hypothyroidism	CONDITION	3a	3a:syn_dict
borderline qtcb	FINDING	3a	3a:syn_dict
arthritis symptoms	CONDITION	3a	3a:syn_dict
anthelminthics	DRUG	3a	3a:syn_dict
alcohol withdrawal seizure	CONDITION	3a	3a:syn_dict
osteonecrosis of right talus	CONDITION	3a	3a:syn_dict
teriparatide therapy	PROCEDURE	3a	3a:syn_dict
right talus	ANATOMY	3a	3a:syn_dict
left temporalis muscle	ANATOMY	3a	3a:syn_dict
elevated prolactin levels	FINDING	3a	3a:syn_dict
ileostomy closure	PROCEDURE	3a	3a:syn_dict
elevated lh level	FINDING	3a	3a:syn_dict
slender limbs	FINDING	3a	3a:syn_dict
transvaginal biopsy	PROCEDURE	3a	3a:syn_dict
jaw tremor	FINDING	3a	3a:syn_dict
selective estrogen receptor modulator	DRUG	3a	3a:syn_dict
vitamin d excess	CONDITION	3a	3a:syn_dict
transient neonatal diabetes	FINDING	3a	3a:syn_dict
neonatal dm	CONDITION	3a	3a:syn_dict
honeycomb lung	CONDITION	3a	3a:syn_dict
levator labii superioris	ANATOMY	3a	3a:syn_dict
zygomaticus minor	ANATOMY	3a	3a:syn_dict
antigen assay	PROCEDURE	3a	3a:syn_dict
hepatic amebiasis	CONDITION	3a	3a:syn_dict
asymptomatic state	CONDITION	3a	3a:syn_dict
pleural solitary fibrous tumor	CONDITION	3a	3a:syn_dict
tooth socket	ANATOMY	3a	3a:syn_dict
hepatic infection	CONDITION	3a	3a:syn_dict
circumoral cyanosis	FINDING	3a	3a:syn_dict
difficulty sucking	FINDING	3a	3a:syn_dict
variability in fiber size	FINDING	3a	3a:syn_dict
mri of tmj	PROCEDURE	3a	3a:syn_dict
ornithosis	CONDITION	3a	3a:syn_dict
donor renal transplantation	PROCEDURE	3a	3a:syn_dict
home infusion therapy	PROCEDURE	3a	3a:syn_dict
nursing service	PROCEDURE	3a	3a:syn_dict
cusp of aortic valve	ANATOMY	3a	3a:syn_dict
emtansine	DRUG	3a	3a:syn_dict
vasogenic cerebral edema	CONDITION	3a	3a:syn_dict
right ilium	ANATOMY	3a	3a:syn_dict
thomsen	CONDITION	3a	3a:syn_dict
staring episodes	FINDING	3a	3a:syn_dict
antivenom	DRUG	3a	3a:syn_dict
isoelectric focusing	PROCEDURE	3a	3a:syn_dict
family history of myocardial infarction	FINDING	3a	3a:syn_dict
