term	category	first_tier	first_source
symptomatic bacteremia	FINDING	4b	4b:thalamus_notes
history of cerebral aneurysm	FINDING	4b	4b:thalamus_notes
difficulty understanding written language	FINDING	4b	4b:thalamus_notes
gastrin normal	FINDING	4b	4b:thalamus_notes
memory confabulation	FINDING	4b	4b:thalamus_notes
subdiaphragmatic free air	FINDING	4b	4b:thalamus_notes
psa undetectable	FINDING	4b	4b:thalamus_notes
hyponatremia euvolemic	FINDING	4b	4b:thalamus_notes
adrenal androgen excess	FINDING	4b	4b:thalamus_notes
low testicular volume	FINDING	4b	4b:thalamus_notes
history of closed head injury	FINDING	4b	4b:thalamus_notes
hsv-1 encephalitis	FINDING	4b	4b:thalamus_notes
red blood cell morphology abnormal	FINDING	4b	4b:thalamus_notes
lymphocytes raised	FINDING	4b	4b:thalamus_notes
moderate scarring	FINDING	4b	4b:thalamus_notes
subepicardial fibrosis	FINDING	4b	4b:thalamus_notes
patient paced	FINDING	4b	4b:thalamus_notes
neurologic decompensation	FINDING	4b	4b:thalamus_notes
pelvis adnexal mass	FINDING	4b	4b:thalamus_notes
barium enema normal	FINDING	4b	4b:thalamus_notes
urinary bladder finding	FINDING	4b	4b:thalamus_notes
anal sphincter tone absent	FINDING	4b	4b:thalamus_notes
positive chvostek's sign	FINDING	4b	4b:thalamus_notes
adoption medical	FINDING	4b	4b:thalamus_notes
heights normal	FINDING	4b	4b:thalamus_notes
peripheral neutropenia	FINDING	4b	4b:thalamus_notes
abdominal mass pulsation	FINDING	4b	4b:thalamus_notes
passive extension of left hip	FINDING	4b	4b:thalamus_notes
hormone use	FINDING	4b	4b:thalamus_notes
brainstem damage	FINDING	4b	4b:thalamus_notes
gynecomastia in males	FINDING	4b	4b:thalamus_notes
problem neck	FINDING	4b	4b:thalamus_notes
failed ureteroscopy	FINDING	4b	4b:thalamus_notes
predisposition to fracture	FINDING	4b	4b:thalamus_notes
normal cardiac output	FINDING	4b	4b:thalamus_notes
orange-colored urine	FINDING	4b	4b:thalamus_notes
traveling by airplane	FINDING	4b	4b:thalamus_notes
mcv elevated	FINDING	4b	4b:thalamus_notes
metformin contraindicated	FINDING	4b	4b:thalamus_notes
poor feeding infant	FINDING	4b	4b:thalamus_notes
condition recurrence	FINDING	4b	4b:thalamus_notes
pain scoring	FINDING	4b	4b:thalamus_notes
pregnancy previous	FINDING	4b	4b:thalamus_notes
participates in decision-making	FINDING	4b	4b:thalamus_notes
severely reduced vision	FINDING	4b	4b:thalamus_notes
retinal arteriolar occlusion	FINDING	4b	4b:thalamus_notes
40 - 44	FINDING	4b	4b:thalamus_notes
cellulitis atypical	FINDING	4b	4b:thalamus_notes
abstinence history	FINDING	4b	4b:thalamus_notes
liver nodules	FINDING	4b	4b:thalamus_notes
importance of weight control	FINDING	4b	4b:thalamus_notes
wheelchair transfer	FINDING	4b	4b:thalamus_notes
risk assessment done	FINDING	4b	4b:thalamus_notes
giving away possessions	FINDING	4b	4b:thalamus_notes
exercise ecg positive	FINDING	4b	4b:thalamus_notes
hypothyroidism suspected	FINDING	4b	4b:thalamus_notes
resecured	FINDING	4b	4b:thalamus_notes
serpiginous cutaneous lesion	FINDING	4b	4b:thalamus_notes
freezing gait	FINDING	4b	4b:thalamus_notes
intraocular lens power	FINDING	4b	4b:thalamus_notes
curvature spine	FINDING	4b	4b:thalamus_notes
abnormal platelet count	FINDING	4b	4b:thalamus_notes
hand weakness left	FINDING	4b	4b:thalamus_notes
forearm rash	FINDING	4b	4b:thalamus_notes
hand cold	FINDING	4b	4b:thalamus_notes
respiratory observation	FINDING	4b	4b:thalamus_notes
normal gums	FINDING	4b	4b:thalamus_notes
body pale	FINDING	4b	4b:thalamus_notes
seizures are refractory	FINDING	4b	4b:thalamus_notes
respiratory crackles	FINDING	4b	4b:thalamus_notes
pain teeth	FINDING	4b	4b:thalamus_notes
fundal placenta	FINDING	4b	4b:thalamus_notes
feet small	FINDING	4b	4b:thalamus_notes
shunt patency	FINDING	4b	4b:thalamus_notes
refused surgery	FINDING	4b	4b:thalamus_notes
chemosis of left eye	FINDING	4b	4b:thalamus_notes
not for resuscitation	FINDING	4b	4b:thalamus_notes
chvostek's sign	FINDING	4b	4b:thalamus_notes
melanin pigment present	FINDING	4b	4b:thalamus_notes
hypothyroxinemia	FINDING	4b	4b:thalamus_notes
back ecchymosis	FINDING	4b	4b:thalamus_notes
trunk erythema	FINDING	4b	4b:thalamus_notes
rectal examination normal	FINDING	4b	4b:thalamus_notes
palmomental reflex	FINDING	4b	4b:thalamus_notes
pathologic complete response	FINDING	4b	4b:thalamus_notes
thinning of lateral eyebrows	FINDING	4b	4b:thalamus_notes
family history of pulmonary embolism	FINDING	4b	4b:thalamus_notes
nutrition history	FINDING	4b	4b:thalamus_notes
staff smiles	FINDING	4b	4b:thalamus_notes
difficulty seeing distant objects	FINDING	4b	4b:thalamus_notes
denture wearer	FINDING	4b	4b:thalamus_notes
insistence on sameness	FINDING	4b	4b:thalamus_notes
refusal to use toilet	FINDING	4b	4b:thalamus_notes
walking with support	FINDING	4b	4b:thalamus_notes
risk factors for hiv infection	FINDING	4b	4b:thalamus_notes
conductive and sensorineural hearing loss	FINDING	4b	4b:thalamus_notes
wheelchair dependency	FINDING	4b	4b:thalamus_notes
shoulder full range of motion	FINDING	4b	4b:thalamus_notes
diminished pulse	FINDING	4b	4b:thalamus_notes
dependence on corticosteroids	FINDING	4b	4b:thalamus_notes
decreased platelet production	FINDING	4b	4b:thalamus_notes
highly elevated creatine kinase	FINDING	4b	4b:thalamus_notes
post-operative abdominal pain	FINDING	4b	4b:thalamus_notes
self-dramatization	FINDING	4b	4b:thalamus_notes
nystagmus downbeat	FINDING	4b	4b:thalamus_notes
thinning scalp hair	FINDING	4b	4b:thalamus_notes
mri angiography normal	FINDING	4b	4b:thalamus_notes
boggy prostate	FINDING	4b	4b:thalamus_notes
verbalized fear	FINDING	4b	4b:thalamus_notes
postural hand tremor	FINDING	4b	4b:thalamus_notes
axial symptoms	FINDING	4b	4b:thalamus_notes
lack of emotional response	FINDING	4b	4b:thalamus_notes
eyelid nodules	FINDING	4b	4b:thalamus_notes
biliary stent occlusion	FINDING	4b	4b:thalamus_notes
abnormal plantar responses	FINDING	4b	4b:thalamus_notes
living with spouse	FINDING	4b	4b:thalamus_notes
deformities sternum	FINDING	4b	4b:thalamus_notes
tooth absence	FINDING	4b	4b:thalamus_notes
lesions on posterior scalp	FINDING	4b	4b:thalamus_notes
lack of interest in peers	FINDING	4b	4b:thalamus_notes
normal early development	FINDING	4b	4b:thalamus_notes
syncope new onset	FINDING	4b	4b:thalamus_notes
dependence on wheelchair	FINDING	4b	4b:thalamus_notes
irregular gait	FINDING	4b	4b:thalamus_notes
fh: father nos	FINDING	4b	4b:thalamus_notes
preputial mass	FINDING	4b	4b:thalamus_notes
helicobacter pylori status	FINDING	4b	4b:thalamus_notes
diffuse rigidity	FINDING	4b	4b:thalamus_notes
epinephrine high	FINDING	4b	4b:thalamus_notes
efficacy lack	FINDING	4b	4b:thalamus_notes
time last dose	FINDING	4b	4b:thalamus_notes
born in venezuela	FINDING	4b	4b:thalamus_notes
abdominal x-ray normal	FINDING	4b	4b:thalamus_notes
pain periumbilical	FINDING	4b	4b:thalamus_notes
scalp erosions	FINDING	4b	4b:thalamus_notes
transthyretin amyloid deposition	FINDING	4b	4b:thalamus_notes
time of sedation	FINDING	4b	4b:thalamus_notes
follow-up completed	FINDING	4b	4b:thalamus_notes
pt1c	FINDING	4b	4b:thalamus_notes
appendiceal diverticulum	FINDING	4b	4b:thalamus_notes
enterococcus colonization	FINDING	4b	4b:thalamus_notes
non-pigmented	FINDING	4b	4b:thalamus_notes
measurement 3	FINDING	4b	4b:thalamus_notes
heart rate low	FINDING	4b	4b:thalamus_notes
loss of trunk control	FINDING	4b	4b:thalamus_notes
soft tissue crepitus	FINDING	4b	4b:thalamus_notes
infections recurrent	FINDING	4b	4b:thalamus_notes
haptoglobin high	FINDING	4b	4b:thalamus_notes
lack of eye contact	FINDING	4b	4b:thalamus_notes
light complexion	FINDING	4b	4b:thalamus_notes
dryness vaginal	FINDING	4b	4b:thalamus_notes
skin reaction localized	FINDING	4b	4b:thalamus_notes
sweating symptoms	FINDING	4b	4b:thalamus_notes
hand absent	FINDING	4b	4b:thalamus_notes
ureteral anomalies	FINDING	4b	4b:thalamus_notes
history of stress fracture	FINDING	4b	4b:thalamus_notes
carpal spasm	FINDING	4b	4b:thalamus_notes
upper limb deformity	FINDING	4b	4b:thalamus_notes
abnormalities dental	FINDING	4b	4b:thalamus_notes
patch on left forearm	FINDING	4b	4b:thalamus_notes
increased dose administered	FINDING	4b	4b:thalamus_notes
right common peroneal nerve palsy	FINDING	4b	4b:thalamus_notes
neck bruising	FINDING	4b	4b:thalamus_notes
signs and symptoms of illness	FINDING	4b	4b:thalamus_notes
small ear canal	FINDING	4b	4b:thalamus_notes
frontotemporal atrophy	FINDING	4b	4b:thalamus_notes
peritoneal dialysis discontinued	FINDING	4b	4b:thalamus_notes
acute infectious encephalitis	FINDING	4b	4b:thalamus_notes
substance cravings	FINDING	4b	4b:thalamus_notes
pcp episode	FINDING	4b	4b:thalamus_notes
vaginal bleeding abnormal	FINDING	4b	4b:thalamus_notes
tubal ligation status	FINDING	4b	4b:thalamus_notes
high serum osmolality	FINDING	4b	4b:thalamus_notes
radiation recommend	FINDING	4b	4b:thalamus_notes
hypopigmented hair	FINDING	4b	4b:thalamus_notes
regional tissue	FINDING	4b	4b:thalamus_notes
inflammatory bowel disease suspected	FINDING	4b	4b:thalamus_notes
impaired concentration	FINDING	4b	4b:thalamus_notes
ventricular septal hypertrophy	FINDING	4b	4b:thalamus_notes
mass left lung	FINDING	4b	4b:thalamus_notes
esr abnormal	FINDING	4b	4b:thalamus_notes
murmur location	FINDING	4b	4b:thalamus_notes
marital status separated	FINDING	4b	4b:thalamus_notes
asthma resolved	FINDING	4b	4b:thalamus_notes
marked skin pallor	FINDING	4b	4b:thalamus_notes
fingers swelling	FINDING	4b	4b:thalamus_notes
information regarding onset	FINDING	4b	4b:thalamus_notes
on-scene	FINDING	4b	4b:thalamus_notes
pulmonary cavitation	FINDING	4b	4b:thalamus_notes
disease cure	FINDING	4b	4b:thalamus_notes
involuntary sphincter relaxation	FINDING	4b	4b:thalamus_notes
noncompliance with medications refusal	FINDING	4b	4b:thalamus_notes
eschar on scalp	FINDING	4b	4b:thalamus_notes
history of immunosuppressive therapy	FINDING	4b	4b:thalamus_notes
progressive white matter loss	FINDING	4b	4b:thalamus_notes
ciliary body detachment	FINDING	4b	4b:thalamus_notes
fetal movements decreased	FINDING	4b	4b:thalamus_notes
bronchoscopy positive	FINDING	4b	4b:thalamus_notes
glands parotid swelling	FINDING	4b	4b:thalamus_notes
alopecia of eyebrows	FINDING	4b	4b:thalamus_notes
tender testis	FINDING	4b	4b:thalamus_notes
ptch1 pathogenic variant	FINDING	4b	4b:thalamus_notes
skin-colored papule	FINDING	4b	4b:thalamus_notes
dermatology d.v. requested	FINDING	4b	4b:thalamus_notes
excretory urography normal	FINDING	4b	4b:thalamus_notes
progesterone normal	FINDING	4b	4b:thalamus_notes
fsh normal	FINDING	4b	4b:thalamus_notes
position 50:	FINDING	4b	4b:thalamus_notes
bone marrow hypocellularity	FINDING	4b	4b:thalamus_notes
history of attempted weight loss	FINDING	4b	4b:thalamus_notes
slightly cloudy urine	FINDING	4b	4b:thalamus_notes
cervix long	FINDING	4b	4b:thalamus_notes
has access to opioid	FINDING	4b	4b:thalamus_notes
edema of calf	FINDING	4b	4b:thalamus_notes
ocular palsies	FINDING	4b	4b:thalamus_notes
exceptional response	FINDING	4b	4b:thalamus_notes
ataxic movements	FINDING	4b	4b:thalamus_notes
previously ineffective	FINDING	4b	4b:thalamus_notes
symmetrical gynecomastia	FINDING	4b	4b:thalamus_notes
anastomotic leak gastric	FINDING	4b	4b:thalamus_notes
tenderness of right hand	FINDING	4b	4b:thalamus_notes
ivs thickness	FINDING	4b	4b:thalamus_notes
cubitus valgus deformity	FINDING	4b	4b:thalamus_notes
ent swab taken	FINDING	4b	4b:thalamus_notes
orbital foreign body	FINDING	4b	4b:thalamus_notes
toes swelling	FINDING	4b	4b:thalamus_notes
renal output decreased	FINDING	4b	4b:thalamus_notes
liver nodular	FINDING	4b	4b:thalamus_notes
mass of abdominal wall	FINDING	4b	4b:thalamus_notes
vaginal bleeding episode	FINDING	4b	4b:thalamus_notes
staphylococcus aureus carrier	FINDING	4b	4b:thalamus_notes
mrsa carrier	FINDING	4b	4b:thalamus_notes
epidermal involvement	FINDING	4b	4b:thalamus_notes
symptoms occur at rest	FINDING	4b	4b:thalamus_notes
limited eye movement	FINDING	4b	4b:thalamus_notes
holosystolic murmurs	FINDING	4b	4b:thalamus_notes
knee joint circumference	FINDING	4b	4b:thalamus_notes
swelling knee	FINDING	4b	4b:thalamus_notes
problems at school	FINDING	4b	4b:thalamus_notes
intracranial vasculitis	FINDING	4b	4b:thalamus_notes
swelling of fingers	FINDING	4b	4b:thalamus_notes
elevated rib	FINDING	4b	4b:thalamus_notes
calcium increased	FINDING	4b	4b:thalamus_notes
history of splenomegaly	FINDING	4b	4b:thalamus_notes
10 - 19	FINDING	4b	4b:thalamus_notes
pth abnormal	FINDING	4b	4b:thalamus_notes
inr increased	FINDING	4b	4b:thalamus_notes
infections risk	FINDING	4b	4b:thalamus_notes
m (multiple primaries)	FINDING	4b	4b:thalamus_notes
seen by community physician	FINDING	4b	4b:thalamus_notes
heart transplant candidate	FINDING	4b	4b:thalamus_notes
increased need for rest	FINDING	4b	4b:thalamus_notes
high risk sexual behavior	FINDING	4b	4b:thalamus_notes
exposure to lice	FINDING	4b	4b:thalamus_notes
stool heme positive	FINDING	4b	4b:thalamus_notes
feelings of omnipotence	FINDING	4b	4b:thalamus_notes
hyperpigmented spots	FINDING	4b	4b:thalamus_notes
neonatal prematurity	FINDING	4b	4b:thalamus_notes
medication titrated	FINDING	4b	4b:thalamus_notes
sounds in chest	FINDING	4b	4b:thalamus_notes
coldness general	FINDING	4b	4b:thalamus_notes
disruption of routine	FINDING	4b	4b:thalamus_notes
ataxic tremor	FINDING	4b	4b:thalamus_notes
impaired individualism	FINDING	4b	4b:thalamus_notes
compromised health status	FINDING	4b	4b:thalamus_notes
nasal foreign body	FINDING	4b	4b:thalamus_notes
secretions in airway	FINDING	4b	4b:thalamus_notes
hip extension left	FINDING	4b	4b:thalamus_notes
recurrent thoughts of death	FINDING	4b	4b:thalamus_notes
exposure rodent	FINDING	4b	4b:thalamus_notes
chilliness	FINDING	4b	4b:thalamus_notes
physiologic impact	FINDING	4b	4b:thalamus_notes
lack of prenatal care	FINDING	4b	4b:thalamus_notes
antepartum hemorrhage	FINDING	4b	4b:thalamus_notes
post-term	FINDING	4b	4b:thalamus_notes
tumour site not specified	FINDING	4b	4b:thalamus_notes
lesions diaper area	FINDING	4b	4b:thalamus_notes
right foot soft tissue swelling	FINDING	4b	4b:thalamus_notes
false positive pregnancy tests	FINDING	4b	4b:thalamus_notes
copper normal	FINDING	4b	4b:thalamus_notes
asterixis bilaterally	FINDING	4b	4b:thalamus_notes
history of radical nephrectomy	FINDING	4b	4b:thalamus_notes
raised igg	FINDING	4b	4b:thalamus_notes
term infant 38 weeks	FINDING	4b	4b:thalamus_notes
cervix soft	FINDING	4b	4b:thalamus_notes
palpable rectal mass	FINDING	4b	4b:thalamus_notes
hla-matched	FINDING	4b	4b:thalamus_notes
up to date with immunizations	FINDING	4b	4b:thalamus_notes
scn1a pathogenic variant	FINDING	4b	4b:thalamus_notes
history obstetrics	FINDING	4b	4b:thalamus_notes
decreased stool volume	FINDING	4b	4b:thalamus_notes
pleural lesion	FINDING	4b	4b:thalamus_notes
warmth of right thigh	FINDING	4b	4b:thalamus_notes
limitations of examination	FINDING	4b	4b:thalamus_notes
history of sulfonamide allergy	FINDING	4b	4b:thalamus_notes
history of influenza	FINDING	4b	4b:thalamus_notes
hip defects	FINDING	4b	4b:thalamus_notes
gastritis suspected	FINDING	4b	4b:thalamus_notes
swelling of left elbow	FINDING	4b	4b:thalamus_notes
prior medication management	FINDING	4b	4b:thalamus_notes
analgesics requested	FINDING	4b	4b:thalamus_notes
insufficient specimen	FINDING	4b	4b:thalamus_notes
abnormalities gait	FINDING	4b	4b:thalamus_notes
auc consult not provided	FINDING	4b	4b:thalamus_notes
amateur boxer	FINDING	4b	4b:thalamus_notes
simultanagnosia	FINDING	4b	4b:thalamus_notes
able to move tongue	FINDING	4b	4b:thalamus_notes
incomplete puberty	FINDING	4b	4b:thalamus_notes
dysgenetic testes	FINDING	4b	4b:thalamus_notes
epiphyseal fusion	FINDING	4b	4b:thalamus_notes
mass renal	FINDING	4b	4b:thalamus_notes
hair loss on lower legs	FINDING	4b	4b:thalamus_notes
systolic interscapular murmur	FINDING	4b	4b:thalamus_notes
type description	FINDING	4b	4b:thalamus_notes
tracheostomy in situ	FINDING	4b	4b:thalamus_notes
hemiparesis (left)	FINDING	4b	4b:thalamus_notes
peanut-free diet	FINDING	4b	4b:thalamus_notes
pain medication requirements	FINDING	4b	4b:thalamus_notes
murmur congenital	FINDING	4b	4b:thalamus_notes
deep white matter changes	FINDING	4b	4b:thalamus_notes
inhibin b decreased	FINDING	4b	4b:thalamus_notes
mild distal onycholysis	FINDING	4b	4b:thalamus_notes
mild cytopenia	FINDING	4b	4b:thalamus_notes
vulva normal	FINDING	4b	4b:thalamus_notes
hypo- and hyperpigmented macules	FINDING	4b	4b:thalamus_notes
prior level of function	FINDING	4b	4b:thalamus_notes
alert affect	FINDING	4b	4b:thalamus_notes
ideations suicidal	FINDING	4b	4b:thalamus_notes
thyrotoxic facies	FINDING	4b	4b:thalamus_notes
2 - excellent	FINDING	4b	4b:thalamus_notes
50-54	FINDING	4b	4b:thalamus_notes
left side weakness	FINDING	4b	4b:thalamus_notes
patient appears alert	FINDING	4b	4b:thalamus_notes
no peripheral edema	FINDING	4b	4b:thalamus_notes
severe right ventricular systolic dysfunction	FINDING	4b	4b:thalamus_notes
toe ingrown nail	FINDING	4b	4b:thalamus_notes
feeds normally	FINDING	4b	4b:thalamus_notes
immunization due	FINDING	4b	4b:thalamus_notes
ct abnormal	FINDING	4b	4b:thalamus_notes
alveolar bleeding	FINDING	4b	4b:thalamus_notes
new infection suspected	FINDING	4b	4b:thalamus_notes
node-positive	FINDING	4b	4b:thalamus_notes
scan normal	FINDING	4b	4b:thalamus_notes
ruptured chordae	FINDING	4b	4b:thalamus_notes
periwound edema	FINDING	4b	4b:thalamus_notes
seedy stool	FINDING	4b	4b:thalamus_notes
persistent epiphora	FINDING	4b	4b:thalamus_notes
pneumonia worsening	FINDING	4b	4b:thalamus_notes
greenish stools	FINDING	4b	4b:thalamus_notes
atrial fibrillation ventricular rate controlled	FINDING	4b	4b:thalamus_notes
able to swallow solids	FINDING	4b	4b:thalamus_notes
excellent therapeutic response	FINDING	4b	4b:thalamus_notes
right superior quadrantanopsia	FINDING	4b	4b:thalamus_notes
swelling of lower back	FINDING	4b	4b:thalamus_notes
supraclavicular lesions	FINDING	4b	4b:thalamus_notes
status infection	FINDING	4b	4b:thalamus_notes
limb bowing	FINDING	4b	4b:thalamus_notes
lesions lips	FINDING	4b	4b:thalamus_notes
hyperthyroidism resolved	FINDING	4b	4b:thalamus_notes
mass purulent	FINDING	4b	4b:thalamus_notes
edema at surgical site	FINDING	4b	4b:thalamus_notes
focal tremor	FINDING	4b	4b:thalamus_notes
frequency bowel movement	FINDING	4b	4b:thalamus_notes
cogwheel rigidity bilateral	FINDING	4b	4b:thalamus_notes
angina control	FINDING	4b	4b:thalamus_notes
55-64	FINDING	4b	4b:thalamus_notes
follow-up 2 weeks	FINDING	4b	4b:thalamus_notes
abnormal test results	FINDING	4b	4b:thalamus_notes
esophagitis grade	FINDING	4b	4b:thalamus_notes
antalgic gait on right	FINDING	4b	4b:thalamus_notes
follow-up 3 weeks	FINDING	4b	4b:thalamus_notes
independently able	FINDING	4b	4b:thalamus_notes
hypertension risks	FINDING	4b	4b:thalamus_notes
medication problem	FINDING	4b	4b:thalamus_notes
job-related stress	FINDING	4b	4b:thalamus_notes
instability knee	FINDING	4b	4b:thalamus_notes
hip abduction strength	FINDING	4b	4b:thalamus_notes
plantar blistering	FINDING	4b	4b:thalamus_notes
warmth costochondral junction left 6th	FINDING	4b	4b:thalamus_notes
goals met	FINDING	4b	4b:thalamus_notes
erythema of left wrist	FINDING	4b	4b:thalamus_notes
frequent night waking	FINDING	4b	4b:thalamus_notes
pigment skin	FINDING	4b	4b:thalamus_notes
l5-s1 fusion	FINDING	4b	4b:thalamus_notes
influenza vaccination given	FINDING	4b	4b:thalamus_notes
history of bilateral cataract extraction	FINDING	4b	4b:thalamus_notes
rpe abnormality	FINDING	4b	4b:thalamus_notes
follow-up 6 weeks	FINDING	4b	4b:thalamus_notes
able to crawl	FINDING	4b	4b:thalamus_notes
achilles contractures	FINDING	4b	4b:thalamus_notes
macular degeneration progression	FINDING	4b	4b:thalamus_notes
