dataset	file_id	pattern	ref_words	parakeet_words	medasr_words	medasr_correct
nazmulkazi	D0423-S2-T03	NUMERIC	5	five	five and	0
nazmulkazi	D0423-S2-T03	NEGATION_FLIP	nothing	thing	thing	0
nazmulkazi	D0423-S2-T03	NUMERIC	2	two	two	0
nazmulkazi	D0423-S2-T03	NEGATION_FLIP	can't	letting		unalignable
nazmulkazi	D0424-S1-T01	NEGATION_FLIP	can	can't		unalignable
nazmulkazi	D0424-S1-T01	NEGATION_FLIP	neither	their		unalignable
nazmulkazi	D0424-S1-T01	NEGATION_FLIP	now	no		unalignable
nazmulkazi	D0424-S1-T01	NUMERIC	two	who		unalignable
nazmulkazi	D0424-S1-T01	NEGATION_FLIP	don't	i'm		unalignable
nazmulkazi	D0424-S1-T02	NUMERIC	5	five	five	0
nazmulkazi	D0424-S1-T02	NUMERIC	4	four	four	0
nazmulkazi	D0424-S1-T02	NEGATION_FLIP	know	no	for some people actually know we	1
nazmulkazi	D0424-S1-T02	NUMERIC	9 ulysses 7 linens	nine ulissas seven lennons	nine youes seven lenons	0
nazmulkazi	D0424-S1-T02	LATERALITY	right	upright	upright	0
nazmulkazi	D0424-S1-T02	NUMERIC	10	ten	or 10 somebody took a picture of me riding a bicycle and reading at the same time it	1
nazmulkazi	D0424-S1-T02	NEGATION_FLIP	can	can't	cannot	0
nazmulkazi	D0424-S1-T02	NUMERIC	5	five	five	0
nazmulkazi	D0424-S1-T03	NEGATION_FLIP	don't	was		unalignable
nazmulkazi	D0424-S1-T03	NUMERIC	staying for 1	seeing from one		unalignable
nazmulkazi	D0424-S1-T03	NEGATION_FLIP	had	hadn't	hadn't	0
nazmulkazi	D0424-S1-T03	NEGATION_FLIP	doesn't	it		unalignable
nazmulkazi	D0424-S1-T03	NEGATION_FLIP	as much	just not		unalignable
nazmulkazi	D0424-S1-T03	NUMERIC	west des moines	last two months		unalignable
nazmulkazi	D0424-S1-T03	NUMERIC	3	three		unalignable
nazmulkazi	D0424-S1-T03	NUMERIC	5657	seven		unalignable
nazmulkazi	D0424-S1-T03	NUMERIC	6	six		unalignable
nazmulkazi	D0424-S1-T03	NUMERIC	a	eight	adresses	1
nazmulkazi	D0424-S1-T03	NEGATION_FLIP	didn't do as	to it is		unalignable
nazmulkazi	D0424-S1-T03	NUMERIC	6			unalignable
nazmulkazi	D0424-S1-T03	NEGATION_FLIP	didn't	did	did	0
nazmulkazi	D0424-S1-T03	NEGATION_FLIP	can	can't		unalignable
nazmulkazi	D0424-S2-T01	NUMERIC	12	well	while	0
nazmulkazi	D0424-S2-T01	NEGATION_FLIP	you are	he won't	he won't	0
nazmulkazi	D0424-S2-T01	NUMERIC	to	two	two	0
nazmulkazi	D0424-S2-T01	NEGATION_FLIP	or	nor	nor	0
nazmulkazi	D0424-S2-T01	NUMERIC	goddaughters 3rd	goddaughter's third	daughter's third	0
nazmulkazi	D0424-S2-T01	NUMERIC	50	50-pound	of clothes which was which is like a huge 50	1
nazmulkazi	D0424-S2-T01	NEGATION_FLIP	then why wouldn't		the why wouldn't she just pick up the phone and call and leave a	1
nazmulkazi	D0424-S2-T01	NUMERIC	2	two	two	0
nazmulkazi	D0424-S2-T01	NEGATION_FLIP	no	know	know	0
nazmulkazi	D0424-S2-T01	NUMERIC	6	six	six	0
nazmulkazi	D0424-S2-T01	NUMERIC	7	seven	seven	0
nazmulkazi	D0424-S2-T01	NUMERIC	3-hour	three-hour	three-hour	0
nazmulkazi	D0424-S2-T01	NUMERIC	one of them		one of them has to	1
nazmulkazi	D0424-S2-T01	NUMERIC	6	six	six	0
nazmulkazi	D0424-S2-T01	NUMERIC	8	o'clock	you know 8	1
nazmulkazi	D0424-S2-T01	NUMERIC	3	three	three	0
nazmulkazi	D0424-S2-T01	NEGATION_FLIP	know on the	no i'm away	hours or you know know i am away	1
nazmulkazi	D0424-S2-T01	NEGATION_FLIP	that i didn't	i to them	just like little stuff that that i to them	0
nazmulkazi	D0424-S2-T01	NEGATION_FLIP	there go to singer	they're noticing or not	are noticing or gou	1
nazmulkazi	D0424-S2-T01	NUMERIC	6	six	six	0
nazmulkazi	D0424-S2-T01	NUMERIC	1	120	so let you know let's do 1 20 unless i contact you okay	0
nazmulkazi	D0424-S2-T01	NUMERIC	20		so let you know let's do 1 20 unless i contact you okay	0
nazmulkazi	D0424-S2-T02	NEGATION_FLIP	won't	to	to	0
nazmulkazi	D0424-S2-T02	NEGATION_FLIP	now	no	no	0
nazmulkazi	D0424-S2-T02	NUMERIC	once into	and two	and two	0
nazmulkazi	D0424-S2-T02	LATERALITY	write that	right but	p but	1
nazmulkazi	D0424-S2-T02	NEGATION_FLIP	margin margin or not but you have things you're thinking yeah but you know what i mean it's like with everything else		writing them in the margin margin or not but you have things you are thinking you have but you know what i meanun like with everything else written music just	1
nazmulkazi	D0424-S2-T02	LATERALITY	right of you	had a view	had of view	0
nazmulkazi	D0424-S2-T02	NEGATION_FLIP	you know	yeah no	yeah know i mean i guess i could have just	1
nazmulkazi	D0424-S2-T02	NEGATION_FLIP	haven't	it	it	0
nazmulkazi	D0424-S2-T02	NUMERIC	just woke before	12 to 4	that unintelligible before mean the last client like you need to be out	1
nazmulkazi	D0424-S2-T02	NUMERIC	4	four		unalignable
nazmulkazi	D0424-S2-T02	NUMERIC	4-hour	four-hour	fourhour	0
nazmulkazi	D0424-S2-T02	NUMERIC	1 2	two o'clock	1 o'clock 2	1
nazmulkazi	D0424-S2-T02	NUMERIC	3	o'clock	and 3	1
nazmulkazi	D0424-S2-T02	NUMERIC	2 2	to 1	one one to two	0
nazmulkazi	D0424-S2-T02	NEGATION_FLIP	you know	yeah no	yeah no	0
nazmulkazi	D0424-S2-T02	NEGATION_FLIP	about	don't	i'munemigible so i don't	0
nazmulkazi	D0424-S2-T02	NEGATION_FLIP	no	now	now	0
nazmulkazi	D0424-S2-T02	NEGATION_FLIP	i don't want to		was not but i didn't want to i don't want to scare her away or get her off	1
nazmulkazi	D0424-S2-T02	NEGATION_FLIP	doesn't know	it on	she doesn't on	1
nazmulkazi	D0424-S2-T02	NEGATION_FLIP	what	not	thought	1
nazmulkazi	D0424-S2-T02	NEGATION_FLIP	i	no	will ye initiate	1
nazmulkazi	D0424-S2-T02	NEGATION_FLIP	sexy and i	see i don't	see i don't	0
nazmulkazi	D0424-S2-T03	NEGATION_FLIP	haven't		i	0
nazmulkazi	D0424-S2-T03	NEGATION_FLIP	aunt	can't	can't	0
nazmulkazi	D0424-S2-T03	NUMERIC	to	two	two	0
nazmulkazi	D0424-S2-T03	NEGATION_FLIP	was	wasn't	wasn't	0
nazmulkazi	D0424-S2-T03	LATERALITY	write	right		unalignable
nazmulkazi	D0424-S2-T03	NUMERIC	to	two	that she told you one thing one that she did it to that she told you it just feels like	0
nazmulkazi	D0424-S2-T03	LATERALITY	rate	right	right	0
nazmulkazi	D0424-S2-T03	NEGATION_FLIP	can	can't	i and i can just something you know	1
nazmulkazi	D0424-S2-T03	NEGATION_FLIP	know	no	no clear	0
nazmulkazi	D0424-S2-T03	NUMERIC	1 hour shut	one-hour period showed	one hour period showed	0
nazmulkazi	D0424-S2-T03	NEGATION_FLIP	have	haven't	then haven't	0
nazmulkazi	D0424-S2-T03	NEGATION_FLIP	know	no	but i know know i know but i feel like	1
nazmulkazi	D0424-S2-T03	NEGATION_FLIP	know that	no that's	i know i know when you hate what even dark what even dark feelings even mean i mean you know lots of people have dark feelings but it would help if you show me what it means and what you associate to it bringing things up memories know that i get all that	1
nazmulkazi	D0424-S2-T03	NUMERIC	four	a	a	0
nazmulkazi	D0424-S2-T03	NEGATION_FLIP	i	no		unalignable
nazmulkazi	D0424-S2-T03	NUMERIC	fifty	50	50 shs a gray but	0
nazmulkazi	D0424-S2-T03	NUMERIC	thought	five	five	0
nazmulkazi	D0424-S2-T04	NUMERIC	two one	2 1	to one i don't know like i was exhausted it was really weird i wonder why i don't know and it happens to me	0
nazmulkazi	D0424-S2-T04	NEGATION_FLIP	now hypochondria	not hypochondriac	not hypochondri conhoriact	0
nazmulkazi	D0424-S2-T04	NEGATION_FLIP	nothing	thing	thing	0
nazmulkazi	D0424-S2-T04	NEGATION_FLIP	don't	would	though	0
nazmulkazi	D0424-S2-T04	NUMERIC	one			unalignable
nazmulkazi	D0424-S2-T04	NEGATION_FLIP	would	wouldn't	she had said to you that weekend and i don't know how that would have been like a punch in the stomach and you were handling it but how could you not but how could	0
nazmulkazi	D0424-S2-T04	NEGATION_FLIP	shown	don't	shown	1
nazmulkazi	D0424-S2-T04	NEGATION_FLIP	don't		't	0
nazmulkazi	D0424-S2-T04	NUMERIC	and 3	on three	tandem with this because it is so like vulnerable and three	0
nazmulkazi	D0424-S2-T04	NEGATION_FLIP	i already got	my art not	my are not	0
nazmulkazi	D0424-S2-T04	NUMERIC	shifters got2b	to be	there is got to be	0
nazmulkazi	D0424-S2-T04	NUMERIC	two			unalignable
nazmulkazi	D0424-S2-T04	NEGATION_FLIP	had	hadn't	hadn't	0
nazmulkazi	D0424-S2-T04	NEGATION_FLIP	of	no	a	1
nazmulkazi	D0424-S2-T04	NUMERIC	and three		be3 no3 arow	0
nazmulkazi	D0424-S2-T04	NUMERIC	one	1	1	0
nazmulkazi	D0424-S2-T04	NUMERIC	11250	50	50	0
nazmulkazi	D0424-S2-T05	NEGATION_FLIP	no	know	know	0
nazmulkazi	D0424-S2-T05	NUMERIC	12	1250	somebody at 12 50 what the fuck it's	0
nazmulkazi	D0424-S2-T05	NUMERIC	50		somebody at 12 50 what the fuck it's	0
nazmulkazi	D0424-S2-T05	NUMERIC	12	1253	1253	0
nazmulkazi	D0424-S2-T05	NUMERIC	53			unalignable
nazmulkazi	D0424-S2-T05	NEGATION_FLIP	i don't really		i don't know i don't really i don't really know what it is	1
nazmulkazi	D0424-S2-T05	NEGATION_FLIP	when he	wouldn't be	would' be	1
nazmulkazi	D0424-S2-T05	NEGATION_FLIP	lot	not	not	0
nazmulkazi	D0424-S2-T05	NEGATION_FLIP	now	not	no one else okay	0
nazmulkazi	D0424-S2-T05	NEGATION_FLIP	did no ceilings	do housing hearings	no	1
nazmulkazi	D0424-S2-T05	NUMERIC	2	too	to	0
nazmulkazi	D0424-S2-T05	NEGATION_FLIP	i'm not		am not aware of i don't know exactly	1
nazmulkazi	D0424-S2-T05	NUMERIC	4 5	five and	and five and	0
nazmulkazi	D0424-S2-T05	NUMERIC	second field in	can feel even	can feel even	0
nazmulkazi	D0424-S2-T05	NUMERIC	4	four	f	0
nazmulkazi	D0424-S2-T05	NUMERIC	1	one	one	0
nazmulkazi	D0424-S2-T05	NUMERIC	to	two	i don't know any of her friends i think maybe one two families maybe that have one kid but they all have at least two or three her sisters have to	0
nazmulkazi	D0424-S2-T05	NUMERIC	to	two	two	0
nazmulkazi	D0424-S2-T05	NEGATION_FLIP	know	no	no b	0
nazmulkazi	D0424-S2-T05	NEGATION_FLIP	can't	became	like we can't we	1
nazmulkazi	D0424-S2-T05	NEGATION_FLIP	we can't		like we can't we became	1
nazmulkazi	D0424-S2-T05	NUMERIC	1	one	one	0
nazmulkazi	D0424-S2-T05	LATERALITY	right	rec	rec-	0
nazmulkazi	D0424-S2-T06	NUMERIC	3	three	three	0
nazmulkazi	D0424-S2-T06	NUMERIC	for	four	four	0
nazmulkazi	D0424-S2-T06	NUMERIC	26th	26	that 6	0
nazmulkazi	D0424-S2-T06	NUMERIC	few	two	two	0
nazmulkazi	D0424-S2-T06	NEGATION_FLIP	is italy so that he doesn't	easily so the heat is at	hisli so that he is	0
nazmulkazi	D0424-S2-T06	NUMERIC	seven	70	70	0
nazmulkazi	D0424-S2-T06	NUMERIC	to shirt	two shirts	too shirt so i	1
nazmulkazi	D0424-S2-T06	NEGATION_FLIP	know	no	no	0
nazmulkazi	D0424-S2-T06	NEGATION_FLIP	know	no	no	0
nazmulkazi	D0424-S2-T06	NUMERIC	2	two	two	0
nazmulkazi	D0424-S2-T06	NEGATION_FLIP	now	no	she is	1
nazmulkazi	D0424-S2-T06	NEGATION_FLIP	can't	can	diplomacy issue which i really disagree i don't think it's so i asked him to explain because i was like i don't know i don't think i think i know how to communicate it's true that i can't that i can't get	1
nazmulkazi	D0424-S2-T06	NEGATION_FLIP	wasn't	in	in	0
nazmulkazi	D0424-S2-T06	NUMERIC	4-year	four-year	four-year	0
nazmulkazi	D0424-S2-T06	NEGATION_FLIP	is	isn't	the workplace is in	1
nazmulkazi	D0424-S2-T06	NUMERIC	for	four	been frustrated over thinking about struggling with this for years with chet and have tried many different things are completely	1
nazmulkazi	D0424-S2-T06	NEGATION_FLIP	no	know	either in the workplace or my personal life is like no stay calm use the right nice voice don't sound like an angry	1
nazmulkazi	D0424-S2-T06	NEGATION_FLIP	have	haven't	and since they have	1
nazmulkazi	D0424-S2-T06	NEGATION_FLIP	what does not but		not been	1
nazmulkazi	D0424-S2-T06	NEGATION_FLIP	know	no	a person with a very different hr perspective having both these people like know the problem	1
nazmulkazi	D0424-S2-T06	NEGATION_FLIP	it does not		really it does not make me feel great about	1
nazmulkazi	D0424-S2-T06	NUMERIC	month or	months four	been having this very much last four month four	0
nazmulkazi	D0424-S2-T06	NEGATION_FLIP	not	that	in that	0
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	lied know	led nowhere	led nowhere	0
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	can	can't	can't be spoken about it almost becomes unreal then if your parents can acknowledge it	0
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	can	can't	parents can acknowledge it	1
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	can	can't	can acknowledge it it sounds like dr	1
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	is it	it isn't		unalignable
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	you don't	he even	he even	0
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	know	no	not do those things around the house and then there are times when i know	0
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	when i'm talkin	we're not talking	are not talking	0
nazmulkazi	D0424-S3-T01	NUMERIC	5	five	five	0
nazmulkazi	D0424-S3-T01	NUMERIC	5	five	moyah no and	0
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	i	no	i	1
nazmulkazi	D0424-S3-T01	NUMERIC	split-second	second	f thatli second	0
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	isn't	in	in	0
nazmulkazi	D0424-S3-T01	NUMERIC	5 month	five months	i five months	0
nazmulkazi	D0424-S3-T01	NUMERIC	8	eight	eight	0
nazmulkazi	D0424-S3-T01	NUMERIC	3 4 5	three four five	f	0
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	know	no	though	1
nazmulkazi	D0424-S3-T01	NUMERIC	100	hundred	100 no she probably has a	1
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	that might not be the		online that might not be the easiest or most	1
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	know	no	no	0
nazmulkazi	D0424-S3-T01	NUMERIC	two	different	different	0
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	now	no		unalignable
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	know	no	no	0
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	not	now	is now	0
nazmulkazi	D0424-S3-T01	NUMERIC	1616	16	16	0
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	still	don't	subtember don't	0
nazmulkazi	D0424-S3-T01	NEGATION_FLIP	haven't		and	0
nazmulkazi	D0424-S3-T01	LATERALITY	right	write	write	0
nazmulkazi	D0424-S3-T02	NUMERIC	8	eight	eight	0
nazmulkazi	D0424-S3-T02	NEGATION_FLIP	i didn't	and then	and then	0
nazmulkazi	D0424-S3-T02	NUMERIC	4	for	for	0
nazmulkazi	D0424-S3-T02	NUMERIC	4	four	four	0
nazmulkazi	D0424-S3-T02	NUMERIC	what	one	o	1
nazmulkazi	D0424-S3-T02	NEGATION_FLIP	could have	couldn't talk	couldn't talk	0
nazmulkazi	D0424-S3-T02	NUMERIC	9	nine	nine	0
nazmulkazi	D0424-S3-T02	NUMERIC	9	nine	n	0
nazmulkazi	D0424-S3-T02	NUMERIC	5	five	five	0
nazmulkazi	D0424-S3-T03	NUMERIC	are we going to have	a week and a half	or week and a half	0
nazmulkazi	D0424-S3-T03	NEGATION_FLIP	were	weren't	weren't	0
nazmulkazi	D0424-S3-T03	NEGATION_FLIP	i don't		me for for it all the same time so i don't i don't know i don't really remember this but i wrote about it a long time	1
nazmulkazi	D0424-S3-T03	NEGATION_FLIP	now	no		unalignable
nazmulkazi	D0424-S3-T04	NEGATION_FLIP	why no	i know	happened what i know	0
nazmulkazi	D0424-S3-T04	NUMERIC	when is	one example	one example	0
nazmulkazi	D0424-S3-T04	NUMERIC	3	three	three	0
nazmulkazi	D0424-S3-T04	NEGATION_FLIP	can't	can	can'	0
nazmulkazi	D0425-S1-T01	NUMERIC	4	four	four	0
nazmulkazi	D0425-S1-T01	NUMERIC	5	five	five	0
nazmulkazi	D0425-S1-T01	NEGATION_FLIP	i	no	no	0
nazmulkazi	D0425-S1-T01	NEGATION_FLIP	we didn't	leading with	leading with	0
nazmulkazi	D0425-S1-T02	NEGATION_FLIP	and	didn't	nott	1
nazmulkazi	D0425-S1-T02	NEGATION_FLIP	not		not not angry at pretty angry at myself pretty angry at the most people in my life i had the impression that	1
nazmulkazi	D0425-S1-T02	NEGATION_FLIP	should	shouldn't	a reason i should be able to do them and i just can't i can't but then i wonder is it just is it just that	0
nazmulkazi	D0425-S1-T02	NUMERIC	8	eight	eight	0
nazmulkazi	D0425-S1-T02	NUMERIC	8	eight	eight	0
nazmulkazi	D0425-S1-T02	NUMERIC	8	eight	eight	0
nazmulkazi	D0425-S1-T02	NEGATION_FLIP	don't		will	0
nazmulkazi	D0425-S1-T02	NEGATION_FLIP	can	can't	in other ways like i can but	1
nazmulkazi	D0425-S1-T03	NUMERIC	3	three	3 and	1
nazmulkazi	D0425-S1-T03	NUMERIC	600	dollars	600	1
nazmulkazi	D0425-S1-T03	NUMERIC	four	for	for	0
nazmulkazi	D0425-S1-T03	NUMERIC	three	he	it	0
nazmulkazi	D0425-S1-T03	NUMERIC	two	two-year-old	two-year-old	0
nazmulkazi	D0425-S1-T03	NEGATION_FLIP	know	no		unalignable
nazmulkazi	D0425-S1-T03	NUMERIC	ii	two	to	1
nazmulkazi	D0425-S1-T03	NEGATION_FLIP	are	aren't	c	1
nazmulkazi	D0425-S1-T03	LATERALITY	left	enough	enough are	0
nazmulkazi	D0425-S1-T03	NUMERIC	one	on	one one hand i i very much want to take care of	1
nazmulkazi	D0425-S2-T01	NEGATION_FLIP	and it	i didn't	i didn't	0
nazmulkazi	D0425-S2-T01	NEGATION_FLIP	neither	nita	to	0
nazmulkazi	D0425-S2-T01	NUMERIC	495	95	charging like 495 for like	1
nazmulkazi	D0425-S2-T01	NUMERIC	half	half-assed	and you know not answer to anybody but yourself you know but also do things that i don't feel half asked about you know	1
nazmulkazi	D0425-S2-T01	NUMERIC	1	one	one	0
nazmulkazi	D0425-S2-T01	NUMERIC	20	20-something	up after 20 something years	1
nazmulkazi	D0425-S2-T01	NUMERIC	24	24-7	people that start to work for themselves that's 24 7 a lot of times	0
nazmulkazi	D0425-S2-T01	NUMERIC	7		people that start to work for themselves that's 24 7 a lot of times	0
nazmulkazi	D0425-S2-T01	NUMERIC	8	eight-year-old	eight-year-old	0
nazmulkazi	D0425-S2-T01	NUMERIC	40	40-year-old	married off to a 40	1
nazmulkazi	D0425-S2-T01	NUMERIC	1	one	one	0
nazmulkazi	D0425-S2-T01	NUMERIC	the one	so then	so then	0
nazmulkazi	D0425-S2-T01	LATERALITY	right	write	or have them right	1
nazmulkazi	D0425-S2-T01	NEGATION_FLIP	not	about	about	0
nazmulkazi	D0425-S2-T01	NEGATION_FLIP	not	that		unalignable
nazmulkazi	D0425-S2-T01	NUMERIC	to	two	to you know that's one to is you know again is that	0
nazmulkazi	D0425-S2-T01	NUMERIC	to course	two courses	two courses	0
nazmulkazi	D0425-S2-T01	NEGATION_FLIP	don't look	it with	do with	0
nazmulkazi	D0425-S2-T01	NEGATION_FLIP	know	no	no will	0
nazmulkazi	D0425-S2-T01	NUMERIC	6	six		unalignable
nazmulkazi	D0425-S2-T01	NEGATION_FLIP	no			unalignable
nazmulkazi	D0425-S2-T01	NEGATION_FLIP	doesn't	it	it	0
nazmulkazi	D0425-S2-T01	NEGATION_FLIP	know	no	yeah know it is and yeah there is with me	1
nazmulkazi	D0425-S2-T01	NUMERIC	alright 1256	50 thanks	dealing with people in general is much more you know i don't keep it in you know but you know it may be part of the same thing alright 12 50 thanks clear se	0
nazmulkazi	D0425-S2-T02	NEGATION_FLIP	are	aren't	aren'	1
nazmulkazi	D0425-S2-T02	NEGATION_FLIP	a that's not		that's not exactly what	1
nazmulkazi	D0425-S2-T02	NEGATION_FLIP	know	no		unalignable
nazmulkazi	D0425-S2-T02	NUMERIC	one	went	went	0
nazmulkazi	D0425-S2-T02	NUMERIC	24	24-month	to a 24 month which is a huge	1
nazmulkazi	D0425-S2-T02	NUMERIC	to 60	a 60-month	a 60-month	0
nazmulkazi	D0425-S2-T02	NEGATION_FLIP	had	hadn't	mentioned the wire had	1
nazmulkazi	D0425-S2-T02	NEGATION_FLIP	did	didn't	to some degree they did	1
nazmulkazi	D0425-S2-T02	LATERALITY	bright	right	right	0
nazmulkazi	D0425-S2-T02	NUMERIC	000		apparently not i mean it's 250 000 251 000 actually which is pretty	0
nazmulkazi	D0425-S2-T02	NEGATION_FLIP	didn't if i		if i didn't if i don't go to the games	1
nazmulkazi	D0425-S2-T02	NUMERIC	3	three	three	0
nazmulkazi	D0425-S2-T02	NUMERIC	2	two	two	0
nazmulkazi	D0425-S2-T02	NUMERIC	to service	two surveys	to serves i't	1
nazmulkazi	D0425-S2-T02	NUMERIC	when	one	i try and do the same thing but i forget which is what they do when cleared the only reason i remember it is because a check	1
nazmulkazi	D0425-S2-T02	NUMERIC	280	80	cheaper at 280 but if	1
nazmulkazi	D0425-S2-T02	NUMERIC	3	320	03	0
nazmulkazi	D0425-S2-T02	NUMERIC	20		20 the question is how long i go out for i fly out on friday	1
nazmulkazi	D0425-S2-T02	NEGATION_FLIP	that's what	not that	not that	0
nazmulkazi	D0425-S2-T03	LATERALITY	sprite	right	right	0
nazmulkazi	D0425-S2-T03	NEGATION_FLIP	no	know	know fussting	0
nazmulkazi	D0425-S2-T03	NUMERIC	6th off for	circ staff are	circ staff are	0
nazmulkazi	D0425-S2-T03	NUMERIC	your two	here too	here to	0
nazmulkazi	D0425-S2-T03	LATERALITY	bright	right	right	0
nazmulkazi	D0425-S2-T03	NEGATION_FLIP	i'm not	and that	and that	0
nazmulkazi	D0425-S2-T03	NUMERIC	into	two	two	0
nazmulkazi	D0425-S2-T03	NEGATION_FLIP	i'm not	and that	that it is	0
nazmulkazi	D0425-S2-T03	NUMERIC	xvi	16th	16	0
nazmulkazi	D0425-S2-T04	NUMERIC	10		have it forgotten	0
nazmulkazi	D0425-S2-T04	LATERALITY	right	right-hand	the church and we could only see the right hand side i said this is your turn and he said is	1
nazmulkazi	D0425-S2-T04	LATERALITY	anyway great	way right	waya right	0
nazmulkazi	D0425-S2-T04	NUMERIC	one			unalignable
nazmulkazi	D0425-S2-T04	NEGATION_FLIP	ya know	yeah no	yeah no	0
nazmulkazi	D0425-S2-T04	NEGATION_FLIP	was	wasn't	wasn't	0
nazmulkazi	D0425-S2-T04	NEGATION_FLIP	not			unalignable
nazmulkazi	D0425-S2-T04	NEGATION_FLIP	want	won't	won't	0
