dataset	file_id	error_type	ref_words	hyp_words	fused_words	primary_category	all_categories	fusion_changed_position	fusion_fixed_position	likely_meaning_change	meaning_change_reason
kokoro-va-sample	O721	substitute	second	2nd	2nd	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	o721	0721	0721	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	i	i've	i've	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	second	2nd	2nd	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	o721	0721	0721	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	first	1st	1st	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	o721	0721	0721	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	second	2nd	2nd	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	o721	0721	0721	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	two	2	2	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	two	2	2	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	two	2	2	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	four	4	4	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	two	2	2	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	six	6	6	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	o721	0721	0721	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	uh	ooh	ooh	filler	filler	0	0	1	unclassified
kokoro-va-sample	O721	substitute	o721	0721	0721	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	we're	were	were	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	dilaudid	diligent	diligent	DRUG	DRUG	0	0	1	unclassified
kokoro-va-sample	O721	substitute	o721	0721	0721	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	o721	0721	0721	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	o721	0721	0721	generic		0	0	1	unclassified
kokoro-va-sample	O721	substitute	you	you're	you're	generic		0	0	1	unclassified
kokoro-va-sample	O721	delete	re			generic		0	0	0	True
kokoro-va-sample	O721	substitute	can	can't	can't	generic		0	0	1	unclassified
kokoro-va-sample	O721	delete	t			generic		0	0	0	True
kokoro-va-sample	P736	substitute	uh-huh	uha	uha	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	ooh	ooh	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh	uah	uah	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uha	uha	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh	uah	uah	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	say	says	says	generic		0	0	0	morphology_only
kokoro-va-sample	P736	substitute	don	don't	don't	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	t			generic		0	0	0	True
kokoro-va-sample	P736	substitute	that	than	than	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh	ua	ua	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	they	that	that	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	and then it goes all the way down to my knees			ANATOMY	ANATOMY	0	0	0	True
kokoro-va-sample	P736	substitute	uh uh	wua ua	wua ua	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh uh-huh	uh uhai	uh uhai	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	ooh	ooh	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh	ooh	ooh	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	if	it	it	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	its	it's	it's	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh	ooh	ooh	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh	ooh	ooh	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	explain	explained	explained	generic		0	0	0	morphology_only
kokoro-va-sample	P736	substitute	uh	ooh	ooh	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh	ooh	ooh	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	delete	i			generic		0	0	0	True
kokoro-va-sample	P736	substitute	uh	ooh	ooh	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh	uah	uah	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	hey	hey	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	it	it's	it's	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	s			generic		0	0	0	True
kokoro-va-sample	P736	substitute	uh u of	ua you have	ua you have	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uah	uah	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh	uah	uah	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	you	you're	you're	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	re			generic		0	0	0	True
kokoro-va-sample	P736	substitute	co-pay	copay	copay	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uh	uh	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uh	uh	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh	ua	ua	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	delete	hmm			filler	filler	0	0	0	pure_deletion_filler
kokoro-va-sample	P736	substitute	uh-huh	uchai	uchai	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uh	uh	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	uh-huh			generic		0	0	0	True
kokoro-va-sample	P736	substitute	vertebrae	vertebra	vertebra	ANATOMY	ANATOMY	0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uh	uh	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	5	five	five	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	and	in	in	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	you	you're	you're	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	re			generic		0	0	0	True
kokoro-va-sample	P736	substitute	uh-huh	high	high	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	ones	one's	one's	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uh	uh	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	uh-huh			generic		0	0	0	True
kokoro-va-sample	P736	delete	uh-huh			generic		0	0	0	True
kokoro-va-sample	P736	substitute	x-ray	x-rays	x-rays	generic		0	0	0	morphology_only
kokoro-va-sample	P736	substitute	uh-huh	uh	uh	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	hmm			filler	filler	0	0	0	pure_deletion_filler
kokoro-va-sample	P736	delete	uh-huh			generic		0	0	0	True
kokoro-va-sample	P736	delete	uh-huh			generic		0	0	0	True
kokoro-va-sample	P736	delete	uh-huh			generic		0	0	0	True
kokoro-va-sample	P736	substitute	sometimes	times	times	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uh	uh	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	l3-l4	l4	l4	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	l3-l4	l4	l4	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	uh-huh			generic		0	0	0	True
kokoro-va-sample	P736	substitute	flexeril	flexorole	and whenever you get these inflammations you get exacerbations you know you throw out your back or sit for too long whatever you're gonna have these ups and downs of pain at that point i'm definitely comfortable to give you vicodin at that point i'm definitely comfortable giving you flexeril which is actually a muscle relaxant that's what dr green gave you before	DRUG	DRUG	1	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uh	uh	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	flexeril	flexoral	flexoral	DRUG	DRUG	0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh	ooh	ooh	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	there	there's	there's	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	s			generic		0	0	0	True
kokoro-va-sample	P736	substitute	uh-huh	uh	uh	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uh	uh	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uh	uh	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	uh			filler	filler	0	0	0	pure_deletion_filler
kokoro-va-sample	P736	substitute	uh	well	well	filler	filler	0	0	0	filler_to_filler
kokoro-va-sample	P736	delete	uh-huh			generic		0	0	0	True
kokoro-va-sample	P736	delete	uh			filler	filler	0	0	0	pure_deletion_filler
kokoro-va-sample	P736	substitute	a	an	an	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	no i never had any			generic		0	0	0	True
kokoro-va-sample	P736	substitute	tarry	tari	tari	FINDING	FINDING	0	0	1	unclassified
kokoro-va-sample	P736	delete	uh uh			generic		0	0	0	True
kokoro-va-sample	P736	substitute	5	five	five	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	uh uh			generic		0	0	0	True
kokoro-va-sample	P736	delete	uh-huh			generic		0	0	0	True
kokoro-va-sample	P736	substitute	4	four	four	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	that's	that's	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	that s			generic		0	0	0	True
kokoro-va-sample	P736	delete	uh-huh			generic		0	0	0	True
kokoro-va-sample	P736	substitute	it	it's	it's	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	s			generic		0	0	0	True
kokoro-va-sample	P736	delete	uh-huh			generic		0	0	0	True
kokoro-va-sample	P736	substitute	you	you're	you're	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	re			generic		0	0	0	True
kokoro-va-sample	P736	delete	hmm			filler	filler	0	0	0	pure_deletion_filler
kokoro-va-sample	P736	delete	hmm			filler	filler	0	0	0	pure_deletion_filler
kokoro-va-sample	P736	substitute	come	came	came	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	hmm	emma	emma	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	delete	okay			filler	filler	0	0	0	pure_deletion_filler
kokoro-va-sample	P736	delete	yeah			filler	filler	0	0	0	pure_deletion_filler
kokoro-va-sample	P736	delete	yeah			filler	filler	0	0	0	pure_deletion_filler
kokoro-va-sample	P736	delete	uh uh			generic		0	0	0	True
kokoro-va-sample	P736	substitute	hmm	emu	emu	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	now	know	know	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	keep	kiba	kiba	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	up			generic		0	0	0	True
kokoro-va-sample	P736	substitute	uh	ua	ua	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	ophtho	offtho	offtho	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uhai	uhai	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	trouble	troubles	troubles	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	uh uh			generic		0	0	0	True
kokoro-va-sample	P736	substitute	uh	ua	ua	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	it	it's	it's	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	s			generic		0	0	0	True
kokoro-va-sample	P736	substitute	hmm	emma	emma	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	delete	i			generic		0	0	0	True
kokoro-va-sample	P736	substitute	uh-huh	uha	uha	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uha	uha	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uha	uha	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	high	high	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	that	that's	that's	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	s			generic		0	0	0	True
kokoro-va-sample	P736	substitute	uh-huh	high	high	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh	ooh	ooh	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	over	overuse	overuse	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	use			generic		0	0	0	True
kokoro-va-sample	P736	substitute	uh-huh	uha	uha	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	se uh-huh	c uh	c uh	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	alright	right	right	filler	filler	0	0	0	filler_to_filler
kokoro-va-sample	P736	substitute	uh-huh	high	high	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	high	high	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	vicodin	in	in	DRUG	DRUG	0	0	1	unclassified
kokoro-va-sample	P736	delete	uh-huh			generic		0	0	0	True
kokoro-va-sample	P736	substitute	naprosyn	naprocin	naprocin	DRUG	DRUG	0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	ur	ur	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	ur	ur	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uha	uha	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	mass	mess	mess	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	what's	what	what	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	alright	right	right	filler	filler	0	0	0	filler_to_filler
kokoro-va-sample	P736	substitute	uh-huh	uh	uh	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uha	uha	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uh	uh	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	we'll	well	well	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	it	it's	it's	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	s			generic		0	0	0	True
kokoro-va-sample	P736	delete	uh-huh			generic		0	0	0	True
kokoro-va-sample	P736	substitute	hmm	emma	emma	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	substitute	doctor	doctor's	doctor's	generic		0	0	1	unclassified
kokoro-va-sample	P736	delete	s			generic		0	0	0	True
kokoro-va-sample	P736	delete	um			filler	filler	0	0	0	pure_deletion_filler
kokoro-va-sample	P736	substitute	555-1234	550-512-34	550-512-34	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	555-5678	550-550-678	550-550-678	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh	oah	oah	filler	filler	0	0	1	unclassified
kokoro-va-sample	P736	delete	i			generic		0	0	0	True
kokoro-va-sample	P736	substitute	i	i'd	i'd	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	i	i'd	i'd	generic		0	0	1	unclassified
kokoro-va-sample	P736	substitute	uh-huh	uh	uh	generic		0	0	1	unclassified
